main_id,main_name,matching_id,count_all,count_match
35,"Веган Общество",4,1101,15
35,"Веган Общество",6,1101,7
35,"Веган Общество",7,1101,7
35,"Веган Общество",8,1101,17
35,"Веган Общество",9,1101,2
35,"Веган Общество",10,1101,3
35,"Веган Общество",11,1101,14
35,"Веган Общество",12,1101,1
35,"Веган Общество",13,1101,83
35,"Веган Общество",14,1101,2
35,"Веган Общество",15,1101,4
35,"Веган Общество",16,1101,23
35,"Веган Общество",17,1101,15
35,"Веган Общество",18,1101,58
35,"Веган Общество",19,1101,31
35,"Веган Общество",20,1101,16
35,"Веган Общество",21,1101,4
35,"Веган Общество",22,1101,2
35,"Веган Общество",23,1101,18
35,"Веган Общество",24,1101,15
35,"Веган Общество",25,1101,2
35,"Веган Общество",27,1101,1
35,"Веган Общество",28,1101,2
35,"Веган Общество",29,1101,1
35,"Веган Общество",30,1101,27
35,"Веган Общество",32,1101,65
35,"Веган Общество",33,1101,149
35,"Веган Общество",34,1101,4
35,"Веган Общество",35,1101,1101
36,"АНТИ-фашистки ФРОНТ България",1,1292,1
36,"АНТИ-фашистки ФРОНТ България",4,1292,297
36,"АНТИ-фашистки ФРОНТ България",6,1292,257
36,"АНТИ-фашистки ФРОНТ България",7,1292,1
36,"АНТИ-фашистки ФРОНТ България",8,1292,216
36,"АНТИ-фашистки ФРОНТ България",9,1292,1
36,"АНТИ-фашистки ФРОНТ България",10,1292,2
36,"АНТИ-фашистки ФРОНТ България",11,1292,424
36,"АНТИ-фашистки ФРОНТ България",12,1292,1
36,"АНТИ-фашистки ФРОНТ България",13,1292,61
36,"АНТИ-фашистки ФРОНТ България",14,1292,5
36,"АНТИ-фашистки ФРОНТ България",15,1292,48
36,"АНТИ-фашистки ФРОНТ България",16,1292,199
36,"АНТИ-фашистки ФРОНТ България",17,1292,372
36,"АНТИ-фашистки ФРОНТ България",18,1292,434
36,"АНТИ-фашистки ФРОНТ България",19,1292,219
36,"АНТИ-фашистки ФРОНТ България",20,1292,259
36,"АНТИ-фашистки ФРОНТ България",21,1292,97
36,"АНТИ-фашистки ФРОНТ България",22,1292,16
36,"АНТИ-фашистки ФРОНТ България",23,1292,4
36,"АНТИ-фашистки ФРОНТ България",24,1292,377
36,"АНТИ-фашистки ФРОНТ България",25,1292,25
36,"АНТИ-фашистки ФРОНТ България",27,1292,1
36,"АНТИ-фашистки ФРОНТ България",28,1292,1
36,"АНТИ-фашистки ФРОНТ България",29,1292,1
36,"АНТИ-фашистки ФРОНТ България",30,1292,22
36,"АНТИ-фашистки ФРОНТ България",32,1292,52
36,"АНТИ-фашистки ФРОНТ България",33,1292,65
36,"АНТИ-фашистки ФРОНТ България",34,1292,1
36,"АНТИ-фашистки ФРОНТ България",35,1292,3
36,"АНТИ-фашистки ФРОНТ България",36,1292,1292
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",1,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",4,573,11
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",6,573,7
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",7,573,4
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",8,573,6
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",9,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",10,573,2
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",11,573,9
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",12,573,3
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",13,573,31
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",14,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",15,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",16,573,13
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",17,573,11
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",18,573,38
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",19,573,22
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",20,573,8
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",21,573,2
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",22,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",23,573,7
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",24,573,11
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",25,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",27,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",28,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",29,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",30,573,13
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",32,573,33
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",33,573,93
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",34,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",35,573,165
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",36,573,1
37,"ВЕГАН ХРАНЕНЕ И СПОРТ",37,573,573
38,"ЛЯВА ТРИБУНА",1,222,1
38,"ЛЯВА ТРИБУНА",4,222,75
38,"ЛЯВА ТРИБУНА",6,222,154
38,"ЛЯВА ТРИБУНА",7,222,1
38,"ЛЯВА ТРИБУНА",8,222,41
38,"ЛЯВА ТРИБУНА",9,222,1
38,"ЛЯВА ТРИБУНА",10,222,1
38,"ЛЯВА ТРИБУНА",11,222,128
38,"ЛЯВА ТРИБУНА",12,222,1
38,"ЛЯВА ТРИБУНА",13,222,21
38,"ЛЯВА ТРИБУНА",14,222,2
38,"ЛЯВА ТРИБУНА",15,222,5
38,"ЛЯВА ТРИБУНА",16,222,32
38,"ЛЯВА ТРИБУНА",17,222,109
38,"ЛЯВА ТРИБУНА",18,222,125
38,"ЛЯВА ТРИБУНА",19,222,54
38,"ЛЯВА ТРИБУНА",20,222,84
38,"ЛЯВА ТРИБУНА",21,222,21
38,"ЛЯВА ТРИБУНА",22,222,3
38,"ЛЯВА ТРИБУНА",23,222,2
38,"ЛЯВА ТРИБУНА",24,222,57
38,"ЛЯВА ТРИБУНА",25,222,3
38,"ЛЯВА ТРИБУНА",27,222,1
38,"ЛЯВА ТРИБУНА",28,222,1
38,"ЛЯВА ТРИБУНА",29,222,1
38,"ЛЯВА ТРИБУНА",30,222,7
38,"ЛЯВА ТРИБУНА",32,222,13
38,"ЛЯВА ТРИБУНА",33,222,10
38,"ЛЯВА ТРИБУНА",34,222,1
38,"ЛЯВА ТРИБУНА",35,222,1
38,"ЛЯВА ТРИБУНА",36,222,40
38,"ЛЯВА ТРИБУНА",37,222,1
38,"ЛЯВА ТРИБУНА",38,222,222
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",1,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",4,2223,96
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",6,2223,94
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",7,2223,2
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",8,2223,52
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",9,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",10,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",11,2223,123
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",12,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",13,2223,128
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",14,2223,10
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",15,2223,18
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",16,2223,197
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",17,2223,119
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",18,2223,330
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",19,2223,209
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",20,2223,86
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",21,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",22,2223,9
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",23,2223,2
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",24,2223,157
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",25,2223,2
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",27,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",28,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",29,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",30,2223,42
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",32,2223,146
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",33,2223,73
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",34,2223,1
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",35,2223,6
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",36,2223,22
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",37,2223,4
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",38,2223,7
39,"ЛЮБОВ ПО -""НИКОЕ ВРЕМЕ""!",39,2223,2223
40,"НАЦИОНАЛИЗАЦИЯ !",1,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",4,381,129
40,"НАЦИОНАЛИЗАЦИЯ !",6,381,125
40,"НАЦИОНАЛИЗАЦИЯ !",7,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",8,381,104
40,"НАЦИОНАЛИЗАЦИЯ !",9,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",10,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",11,381,210
40,"НАЦИОНАЛИЗАЦИЯ !",12,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",13,381,46
40,"НАЦИОНАЛИЗАЦИЯ !",14,381,6
40,"НАЦИОНАЛИЗАЦИЯ !",15,381,9
40,"НАЦИОНАЛИЗАЦИЯ !",16,381,107
40,"НАЦИОНАЛИЗАЦИЯ !",17,381,195
40,"НАЦИОНАЛИЗАЦИЯ !",18,381,224
40,"НАЦИОНАЛИЗАЦИЯ !",19,381,124
40,"НАЦИОНАЛИЗАЦИЯ !",20,381,131
40,"НАЦИОНАЛИЗАЦИЯ !",21,381,46
40,"НАЦИОНАЛИЗАЦИЯ !",22,381,7
40,"НАЦИОНАЛИЗАЦИЯ !",23,381,4
40,"НАЦИОНАЛИЗАЦИЯ !",24,381,170
40,"НАЦИОНАЛИЗАЦИЯ !",25,381,8
40,"НАЦИОНАЛИЗАЦИЯ !",27,381,2
40,"НАЦИОНАЛИЗАЦИЯ !",28,381,2
40,"НАЦИОНАЛИЗАЦИЯ !",29,381,2
40,"НАЦИОНАЛИЗАЦИЯ !",30,381,17
40,"НАЦИОНАЛИЗАЦИЯ !",32,381,31
40,"НАЦИОНАЛИЗАЦИЯ !",33,381,36
40,"НАЦИОНАЛИЗАЦИЯ !",34,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",35,381,2
40,"НАЦИОНАЛИЗАЦИЯ !",36,381,104
40,"НАЦИОНАЛИЗАЦИЯ !",37,381,1
40,"НАЦИОНАЛИЗАЦИЯ !",38,381,50
40,"НАЦИОНАЛИЗАЦИЯ !",39,381,13
40,"НАЦИОНАЛИЗАЦИЯ !",40,381,381
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",1,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",4,140,25
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",6,140,27
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",7,140,2
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",8,140,26
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",9,140,7
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",10,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",11,140,55
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",12,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",13,140,12
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",14,140,5
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",15,140,7
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",16,140,34
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",17,140,49
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",18,140,57
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",19,140,38
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",20,140,39
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",21,140,10
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",22,140,4
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",23,140,3
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",24,140,42
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",25,140,2
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",27,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",28,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",29,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",30,140,3
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",32,140,9
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",33,140,10
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",34,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",35,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",36,140,26
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",37,140,1
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",38,140,12
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",39,140,2
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",40,140,21
41,"КЪДЕ БЕШЕ ПРОТЕСТНА МРЕЖА, КОГАТО...",41,140,140
42,"Непознатите места на България",1,13756,14
42,"Непознатите места на България",4,13756,326
42,"Непознатите места на България",6,13756,207
42,"Непознатите места на България",7,13756,43
42,"Непознатите места на България",8,13756,424
42,"Непознатите места на България",9,13756,9
42,"Непознатите места на България",10,13756,4
42,"Непознатите места на България",11,13756,352
42,"Непознатите места на България",12,13756,4
42,"Непознатите места на България",13,13756,1109
42,"Непознатите места на България",14,13756,33
42,"Непознатите места на България",15,13756,61
42,"Непознатите места на България",16,13756,707
42,"Непознатите места на България",17,13756,315
42,"Непознатите места на България",18,13756,1423
42,"Непознатите места на България",19,13756,376
42,"Непознатите места на България",20,13756,307
42,"Непознатите места на България",21,13756,11
42,"Непознатите места на България",22,13756,42
42,"Непознатите места на България",23,13756,56
42,"Непознатите места на България",24,13756,625
42,"Непознатите места на България",25,13756,8
42,"Непознатите места на България",27,13756,2
42,"Непознатите места на България",28,13756,5
42,"Непознатите места на България",29,13756,2
42,"Непознатите места на България",30,13756,264
42,"Непознатите места на България",32,13756,1067
42,"Непознатите места на България",33,13756,2390
42,"Непознатите места на България",34,13756,10
42,"Непознатите места на България",35,13756,101
42,"Непознатите места на България",36,13756,82
42,"Непознатите места на България",37,13756,54
42,"Непознатите места на България",38,13756,17
42,"Непознатите места на България",39,13756,81
42,"Непознатите места на България",40,13756,39
42,"Непознатите места на България",41,13756,10
42,"Непознатите места на България",42,13756,13756
43,"РАЗСТРЕЛ ЗА ВСИЧКИ ПРЕДАТЕЛСКИ КОПЕЛЕТА НА БЪЛГАРИЯ !! ДА  НА БЪЛГ.ПЕСНИ!",1,2829,1
43,"РАЗСТРЕЛ ЗА ВСИЧКИ ПРЕДАТЕЛСКИ КОПЕЛЕТА НА БЪЛГАРИЯ !! ДА  НА БЪЛГ.ПЕСНИ!",4,2829,459
43,"РАЗСТРЕЛ ЗА ВСИЧКИ ПРЕДАТЕЛСКИ КОПЕЛЕТА НА БЪЛГАРИЯ !! ДА  НА БЪЛГ.ПЕСНИ!",6,2829,456
43,"РАЗСТРЕЛ ЗА ВСИЧКИ ПРЕДАТЕЛСКИ КОПЕЛЕТА НА БЪЛГАРИЯ !! ДА  НА БЪЛГ.ПЕСНИ!",7,2829,1
